SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2018
50,4,8,16,29,Idaho,Caribou County,7060
50,4,8,16,31,Idaho,Cassia County,23864
50,4,8,16,33,Idaho,Clark County,852
50,4,8,16,35,Idaho,Clearwater County,8758
50,4,8,16,37,Idaho,Custer County,4280
50,4,8,16,39,Idaho,Elmore County,27259
50,4,8,16,41,Idaho,Franklin County,13726
50,4,8,16,43,Idaho,Fremont County,13168
50,4,8,16,45,Idaho,Gem County,17634
50,4,8,16,47,Idaho,Gooding County,15196
50,4,8,16,49,Idaho,Idaho County,16513
50,4,8,16,51,Idaho,Jefferson County,29439
50,4,8,16,53,Idaho,Jerome County,24015
50,4,8,16,55,Idaho,Kootenai County,161505
50,4,8,16,57,Idaho,Latah County,40134
50,4,8,16,59,Idaho,Lemhi County,7961
50,4,8,16,61,Idaho,Lewis County,3861
50,4,8,16,63,Idaho,Lincoln County,5360
50,4,8,16,65,Idaho,Madison County,39304
50,4,8,16,67,Idaho,Minidoka County,20825
50,4,8,16,69,Idaho,Nez Perce County,40408
50,4,8,16,71,Idaho,Oneida County,4488
50,4,8,16,73,Idaho,Owyhee County,11693
50,4,8,16,75,Idaho,Payette County,23551
50,4,8,16,77,Idaho,Power County,7768
50,4,8,16,79,Idaho,Shoshone County,12796
50,4,8,16,81,Idaho,Teton County,11640
50,4,8,16,83,Idaho,Twin Falls County,86081
50,4,8,16,85,Idaho,Valley County,11041
50,4,8,16,87,Idaho,Washington County,10161
40,2,3,17,0,Illinois,Illinois,12741080
50,2,3,17,1,Illinois,Adams County,65691
50,2,3,17,3,Illinois,Alexander County,6060
50,2,3,17,5,Illinois,Bond County,16630
50,2,3,17,7,Illinois,Boone County,53577
50,2,3,17,9,Illinois,Brown County,6556
50,2,3,17,11,Illinois,Bureau County,32993
50,2,3,17,13,Illinois,Calhoun County,4802
50,2,3,17,15,Illinois,Carroll County,14312
50,2,3,17,17,Illinois,Cass County,12260
50,2,3,17,19,Illinois,Champaign County,209983
50,2,3,17,21,Illinois,Christian County,32661
50,2,3,17,23,Illinois,Clark County,15596
50,2,3,17,25,Illinois,Clay County,13253
50,2,3,17,27,Illinois,Clinton County,37639
50,2,3,17,29,Illinois,Coles County,50885
50,2,3,17,31,Illinois,Cook County,5180493
50,2,3,17,33,Illinois,Crawford County,18807
50,2,3,17,35,Illinois,Cumberland County,10808
50,2,3,17,37,Illinois,DeKalb County,104143
50,2,3,17,39,Illinois,De Witt County,15769
50,2,3,17,41,Illinois,Douglas County,19479
50,2,3,17,43,Illinois,DuPage County,928589
50,2,3,17,45,Illinois,Edgar County,17360
50,2,3,17,47,Illinois,Edwards County,6392
50,2,3,17,49,Illinois,Effingham County,34208
50,2,3,17,51,Illinois,Fayette County,21416
50,2,3,17,53,Illinois,Ford County,13264
50,2,3,17,55,Illinois,Franklin County,38701
50,2,3,17,57,Illinois,Fulton County,34844
50,2,3,17,59,Illinois,Gallatin County,5058
50,2,3,17,61,Illinois,Greene County,13044
50,2,3,17,63,Illinois,Grundy County,50972
50,2,3,17,65,Illinois,Hamilton County,8163
50,2,3,17,67,Illinois,Hancock County,17844
50,2,3,17,69,Illinois,Hardin County,3910
50,2,3,17,71,Illinois,Henderson County,6709
50,2,3,17,73,Illinois,Henry County,49090
50,2,3,17,75,Illinois,Iroquois County,27604
50,2,3,17,77,Illinois,Jackson County,57419
50,2,3,17,79,Illinois,Jasper County,9611
50,2,3,17,81,Illinois,Jefferson County,37820
50,2,3,17,83,Illinois,Jersey County,21847
50,2,3,17,85,Illinois,Jo Daviess County,21366
50,2,3,17,87,Illinois,Johnson County,12456
50,2,3,17,89,Illinois,Kane County,534216
50,2,3,17,91,Illinois,Kankakee County,110024
50,2,3,17,93,Illinois,Kendall County,127915
50,2,3,17,95,Illinois,Knox County,50112
50,2,3,17,97,Illinois,Lake County,700832
50,2,3,17,99,Illinois,LaSalle County,109430
50,2,3,17,101,Illinois,Lawrence County,15765
50,2,3,17,103,Illinois,Lee County,34223
50,2,3,17,105,Illinois,Livingston County,35761
50,2,3,17,107,Illinois,Logan County,28925
50,2,3,17,109,Illinois,McDonough County,29955
50,2,3,17,111,Illinois,McHenry County,308570
50,2,3,17,113,Illinois,McLean County,172828
50,2,3,17,115,Illinois,Macon County,104712
50,2,3,17,117,Illinois,Macoupin County,45313
50,2,3,17,119,Illinois,Madison County,264461
50,2,3,17,121,Illinois,Marion County,37620
50,2,3,17,123,Illinois,Marshall County,11534
50,2,3,17,125,Illinois,Mason County,13565
50,2,3,17,127,Illinois,Massac County,14080
50,2,3,17,129,Illinois,Menard County,12288
50,2,3,17,131,Illinois,Mercer County,15601
50,2,3,17,133,Illinois,Monroe County,34335
50,2,3,17,135,Illinois,Montgomery County,28601
50,2,3,17,137,Illinois,Morgan County,33976
50,2,3,17,139,Illinois,Moultrie County,14717
50,2,3,17,141,Illinois,Ogle County,50923
50,2,3,17,143,Illinois,Peoria County,180621
50,2,3,17,145,Illinois,Perry County,21174
50,2,3,17,147,Illinois,Piatt County,16396
50,2,3,17,149,Illinois,Pike County,15611
50,2,3,17,151,Illinois,Pope County,4212
50,2,3,17,153,Illinois,Pulaski County,5463
50,2,3,17,155,Illinois,Putnam County,5740
50,2,3,17,157,Illinois,Randolph County,32106
50,2,3,17,159,Illinois,Richland County,15763
50,2,3,17,161,Illinois,Rock Island County,143477
50,2,3,17,163,Illinois,St. Clair County,261059
50,2,3,17,165,Illinois,Saline County,23906
50,2,3,17,167,Illinois,Sangamon County,195348
50,2,3,17,169,Illinois,Schuyler County,6907
50,2,3,17,171,Illinois,Scott County,4926
50,2,3,17,173,Illinois,Shelby County,21741
50,2,3,17,175,Illinois,Stark County,5427
50,2,3,17,177,Illinois,Stephenson County,44753
50,2,3,17,179,Illinois,Tazewell County,132328
50,2,3,17,181,Illinois,Union County,16841
50,2,3,17,183,Illinois,Vermilion County,76806
50,2,3,17,185,Illinois,Wabash County,11549
50,2,3,17,187,Illinois,Warren County,17032
50,2,3,17,189,Illinois,Washington County,13995
50,2,3,17,191,Illinois,Wayne County,16332
50,2,3,17,193,Illinois,White County,13665
50,2,3,17,195,Illinois,Whiteside County,55626
50,2,3,17,197,Illinois,Will County,692310
50,2,3,17,199,Illinois,Williamson County,67056
50,2,3,17,201,Illinois,Winnebago County,284081
50,2,3,17,203,Illinois,Woodford County,38463
40,2,3,18,0,Indiana,Indiana,6691878
50,2,3,18,1,Indiana,Adams County,35636
50,2,3,18,3,Indiana,Allen County,375351
50,2,3,18,5,Indiana,Bartholomew County,82753
50,2,3,18,7,Indiana,Benton County,8653
50,2,3,18,9,Indiana,Blackford County,11930
50,2,3,18,11,Indiana,Boone County,66999
50,2,3,18,13,Indiana,Brown County,15234
50,2,3,18,15,Indiana,Carroll County,20127
50,2,3,18,17,Indiana,Cass County,37955
50,2,3,18,19,Indiana,Clark County,117360
50,2,3,18,21,Indiana,Clay County,26170
50,2,3,18,23,Indiana,Clinton County,32250
50,2,3,18,25,Indiana,Crawford County,10558
50,2,3,18,27,Indiana,Daviess County,33147
50,2,3,18,29,Indiana,Dearborn County,49568
50,2,3,18,31,Indiana,Decatur County,26794
50,2,3,18,33,Indiana,DeKalb County,43226
50,2,3,18,35,Indiana,Delaware County,114772
50,2,3,18,37,Indiana,Dubois County,42565
50,2,3,18,39,Indiana,Elkhart County,205560
50,2,3,18,41,Indiana,Fayette County,23047
50,2,3,18,43,Indiana,Floyd County,77781
50,2,3,18,45,Indiana,Fountain County,16351
50,2,3,18,47,Indiana,Franklin County,22736
50,2,3,18,49,Indiana,Fulton County,20092
50,2,3,18,51,Indiana,Gibson County,33452
50,2,3,18,53,Indiana,Grant County,65936
50,2,3,18,55,Indiana,Greene County,32006
50,2,3,18,57,Indiana,Hamilton County,330086
50,2,3,18,59,Indiana,Hancock County,76351
50,2,3,18,61,Indiana,Harrison County,40350
50,2,3,18,63,Indiana,Hendricks County,167009
50,2,3,18,65,Indiana,Henry County,48271
50,2,3,18,67,Indiana,Howard County,82366
50,2,3,18,69,Indiana,Huntington County,36240
50,2,3,18,71,Indiana,Jackson County,44111
50,2,3,18,73,Indiana,Jasper County,33370
50,2,3,18,75,Indiana,Jay County,20764
50,2,3,18,77,Indiana,Jefferson County,32208
50,2,3,18,79,Indiana,Jennings County,27611
50,2,3,18,81,Indiana,Johnson County,156225
50,2,3,18,83,Indiana,Knox County,36895
50,2,3,18,85,Indiana,Kosciusko County,79344
50,2,3,18,87,Indiana,LaGrange County,39330
50,2,3,18,89,Indiana,Lake County,484411
50,2,3,18,91,Indiana,LaPorte County,110007
50,2,3,18,93,Indiana,Lawrence County,45668
50,2,3,18,95,Indiana,Madison County,129641
50,2,3,18,97,Indiana,Marion County,954670
50,2,3,18,99,Indiana,Marshall County,46248
50,2,3,18,101,Indiana,Martin County,10217
50,2,3,18,103,Indiana,Miami County,35567
50,2,3,18,105,Indiana,Monroe County,146917
50,2,3,18,107,Indiana,Montgomery County,38346
50,2,3,18,109,Indiana,Morgan County,70116
50,2,3,18,111,Indiana,Newton County,14011
50,2,3,18,113,Indiana,Noble County,47532
50,2,3,18,115,Indiana,Ohio County,5844
50,2,3,18,117,Indiana,Orange County,19489
50,2,3,18,119,Indiana,Owen County,20845
50,2,3,18,121,Indiana,Parke County,16927
50,2,3,18,123,Indiana,Perry County,19102
50,2,3,18,125,Indiana,Pike County,12410
50,2,3,18,127,Indiana,Porter County,169594
50,2,3,18,129,Indiana,Posey County,25540
50,2,3,18,131,Indiana,Pulaski County,12469
50,2,3,18,133,Indiana,Putnam County,37779
50,2,3,18,135,Indiana,Randolph County,24851
50,2,3,18,137,Indiana,Ripley County,28523
50,2,3,18,139,Indiana,Rush County,16663
50,2,3,18,141,Indiana,St. Joseph County,270771
50,2,3,18,143,Indiana,Scott County,23878
50,2,3,18,145,Indiana,Shelby County,44593
50,2,3,18,147,Indiana,Spencer County,20327
50,2,3,18,149,Indiana,Starke County,22935
50,2,3,18,151,Indiana,Steuben County,34586
50,2,3,18,153,Indiana,Sullivan County,20690
50,2,3,18,155,Indiana,Switzerland County,10717
50,2,3,18,157,Indiana,Tippecanoe County,193048
50,2,3,18,159,Indiana,Tipton County,15128
50,2,3,18,161,Indiana,Union County,7037
50,2,3,18,163,Indiana,Vanderburgh County,180974
50,2,3,18,165,Indiana,Vermillion County,15479
50,2,3,18,167,Indiana,Vigo County,107386
50,2,3,18,169,Indiana,Wabash County,31280
50,2,3,18,171,Indiana,Warren County,8263
50,2,3,18,173,Indiana,Warrick County,62567
50,2,3,18,175,Indiana,Washington County,27943
50,2,3,18,177,Indiana,Wayne County,65936
50,2,3,18,179,Indiana,Wells County,28206
50,2,3,18,181,Indiana,White County,24133
50,2,3,18,183,Indiana,Whitley County,34074
40,2,4,19,0,Iowa,Iowa,3156145
50,2,4,19,1,Iowa,Adair County,7063
50,2,4,19,3,Iowa,Adams County,3645
50,2,4,19,5,Iowa,Allamakee County,13832
50,2,4,19,7,Iowa,Appanoose County,12437
50,2,4,19,9,Iowa,Audubon County,5506
50,2,4,19,11,Iowa,Benton County,25642
50,2,4,19,13,Iowa,Black Hawk County,132408
50,2,4,19,15,Iowa,Boone County,26346
50,2,4,19,17,Iowa,Bremer County,24947
50,2,4,19,19,Iowa,Buchanan County,21199
50,2,4,19,21,Iowa,Buena Vista County,19874
50,2,4,19,23,Iowa,Butler County,14539
50,2,4,19,25,Iowa,Calhoun County,9699
50,2,4,19,27,Iowa,Carroll County,20154
50,2,4,19,29,Iowa,Cass County,12930
50,2,4,19,31,Iowa,Cedar County,18627
50,2,4,19,33,Iowa,Cerro Gordo County,42647
50,2,4,19,35,Iowa,Cherokee County,11321
50,2,4,19,37,Iowa,Chickasaw County,11964
50,2,4,19,39,Iowa,Clarke County,9423
50,2,4,19,41,Iowa,Clay County,16134
50,2,4,19,43,Iowa,Clayton County,17556
50,2,4,19,45,Iowa,Clinton County,46518
50,2,4,19,47,Iowa,Crawford County,17158
50,2,4,19,49,Iowa,Dallas County,90180
50,2,4,19,51,Iowa,Davis County,9017
50,2,4,19,53,Iowa,Decatur County,7890
50,2,4,19,55,Iowa,Delaware County,17069
50,2,4,19,57,Iowa,Des Moines County,39138
50,2,4,19,59,Iowa,Dickinson County,17153
50,2,4,19,61,Iowa,Dubuque County,96854
50,2,4,19,63,Iowa,Emmet County,9253
50,2,4,19,65,Iowa,Fayette County,19660
50,2,4,19,67,Iowa,Floyd County,15761
50,2,4,19,69,Iowa,Franklin County,10124
50,2,4,19,71,Iowa,Fremont County,6993
50,2,4,19,73,Iowa,Greene County,8981
50,2,4,19,75,Iowa,Grundy County,12304
50,2,4,19,77,Iowa,Guthrie County,10720
50,2,4,19,79,Iowa,Hamilton County,14952
50,2,4,19,81,Iowa,Hancock County,10712
50,2,4,19,83,Iowa,Hardin County,16868
50,2,4,19,85,Iowa,Harrison County,14134
50,2,4,19,87,Iowa,Henry County,20067
50,2,4,19,89,Iowa,Howard County,9187
50,2,4,19,91,Iowa,Humboldt County,9547
50,2,4,19,93,Iowa,Ida County,6841
50,2,4,19,95,Iowa,Iowa County,16141
50,2,4,19,97,Iowa,Jackson County,19432
50,2,4,19,99,Iowa,Jasper County,37147
50,2,4,19,101,Iowa,Jefferson County,18381
50,2,4,19,103,Iowa,Johnson County,151260
50,2,4,19,105,Iowa,Jones County,20744
50,2,4,19,107,Iowa,Keokuk County,10225
50,2,4,19,109,Iowa,Kossuth County,14908
50,2,4,19,111,Iowa,Lee County,34055
50,2,4,19,113,Iowa,Linn County,225909
50,2,4,19,115,Iowa,Louisa County,11169
50,2,4,19,117,Iowa,Lucas County,8645
50,2,4,19,119,Iowa,Lyon County,11811
50,2,4,19,121,Iowa,Madison County,16249
50,2,4,19,123,Iowa,Mahaska County,22000
50,2,4,19,125,Iowa,Marion County,33407
50,2,4,19,127,Iowa,Marshall County,39981
50,2,4,19,129,Iowa,Mills County,15063
50,2,4,19,131,Iowa,Mitchell County,10569
50,2,4,19,133,Iowa,Monona County,8679
50,2,4,19,135,Iowa,Monroe County,7790
50,2,4,19,137,Iowa,Montgomery County,10003
50,2,4,19,139,Iowa,Muscatine County,42929
50,2,4,19,141,Iowa,O'Brien County,13840
50,2,4,19,143,Iowa,Osceola County,6040
50,2,4,19,145,Iowa,Page County,15249
50,2,4,19,147,Iowa,Palo Alto County,8929
50,2,4,19,149,Iowa,Plymouth County,25095
50,2,4,19,151,Iowa,Pocahontas County,6740
50,2,4,19,153,Iowa,Polk County,487204
50,2,4,19,155,Iowa,Pottawattamie County,93533
50,2,4,19,157,Iowa,Poweshiek County,18699
50,2,4,19,159,Iowa,Ringgold County,4968
50,2,4,19,161,Iowa,Sac County,9719
50,2,4,19,163,Iowa,Scott County,173283
50,2,4,19,165,Iowa,Shelby County,11578
50,2,4,19,167,Iowa,Sioux County,34909
50,2,4,19,169,Iowa,Story County,98105
50,2,4,19,171,Iowa,Tama County,16904
50,2,4,19,173,Iowa,Taylor County,6191
50,2,4,19,175,Iowa,Union County,12359
50,2,4,19,177,Iowa,Van Buren County,7020
50,2,4,19,179,Iowa,Wapello County,35205
50,2,4,19,181,Iowa,Warren County,51056
50,2,4,19,183,Iowa,Washington County,22141
50,2,4,19,185,Iowa,Wayne County,6401
50,2,4,19,187,Iowa,Webster County,36277
50,2,4,19,189,Iowa,Winnebago County,10518
50,2,4,19,191,Iowa,Winneshiek County,20029
50,2,4,19,193,Iowa,Woodbury County,102539
50,2,4,19,195,Iowa,Worth County,7453
50,2,4,19,197,Iowa,Wright County,12690
40,2,4,20,0,Kansas,Kansas,2911505
50,2,4,20,1,Kansas,Allen County,12444
50,2,4,20,3,Kansas,Anderson County,7878
50,2,4,20,5,Kansas,Atchison County,16193
50,2,4,20,7,Kansas,Barber County,4472
50,2,4,20,9,Kansas,Barton County,26111
50,2,4,20,11,Kansas,Bourbon County,14653
50,2,4,20,13,Kansas,Brown County,9598
50,2,4,20,15,Kansas,Butler County,66765
50,2,4,20,17,Kansas,Chase County,2629
50,2,4,20,19,Kansas,Chautauqua County,3309
50,2,4,20,21,Kansas,Cherokee County,20015
50,2,4,20,23,Kansas,Cheyenne County,2660
50,2,4,20,25,Kansas,Clark County,2005
50,2,4,20,27,Kansas,Clay County,7997
50,2,4,20,29,Kansas,Cloud County,8729
50,2,4,20,31,Kansas,Coffey County,8233
50,2,4,20,33,Kansas,Comanche County,1748
50,2,4,20,35,Kansas,Cowley County,35218
50,2,4,20,37,Kansas,Crawford County,39019
50,2,4,20,39,Kansas,Decatur County,2871
50,2,4,20,41,Kansas,Dickinson County,18717
50,2,4,20,43,Kansas,Doniphan County,7682
50,2,4,20,45,Kansas,Douglas County,121436
50,2,4,20,47,Kansas,Edwards County,2849
50,2,4,20,49,Kansas,Elk County,2508
50,2,4,20,51,Kansas,Ellis County,28710
50,2,4,20,53,Kansas,Ellsworth County,6196
50,2,4,20,55,Kansas,Finney County,36611
50,2,4,20,57,Kansas,Ford County,33888
50,2,4,20,59,Kansas,Franklin County,25631
50,2,4,20,61,Kansas,Geary County,32594
50,2,4,20,63,Kansas,Gove County,2612
50,2,4,20,65,Kansas,Graham County,2492
50,2,4,20,67,Kansas,Grant County,7336
50,2,4,20,69,Kansas,Gray County,6033
50,2,4,20,71,Kansas,Greeley County,1227
50,2,4,20,73,Kansas,Greenwood County,6055
50,2,4,20,75,Kansas,Hamilton County,2607
50,2,4,20,77,Kansas,Harper County,5506
50,2,4,20,79,Kansas,Harvey County,34210
50,2,4,20,81,Kansas,Haskell County,3997
50,2,4,20,83,Kansas,Hodgeman County,1818
50,2,4,20,85,Kansas,Jackson County,13280
50,2,4,20,87,Kansas,Jefferson County,18975
50,2,4,20,89,Kansas,Jewell County,2841
50,2,4,20,91,Kansas,Johnson County,597555
50,2,4,20,93,Kansas,Kearny County,3943
50,2,4,20,95,Kansas,Kingman County,7310
50,2,4,20,97,Kansas,Kiowa County,2516
50,2,4,20,99,Kansas,Labette County,19964
50,2,4,20,101,Kansas,Lane County,1560
50,2,4,20,103,Kansas,Leavenworth County,81352
50,2,4,20,105,Kansas,Lincoln County,3023
50,2,4,20,107,Kansas,Linn County,9750
50,2,4,20,109,Kansas,Logan County,2844
50,2,4,20,111,Kansas,Lyon County,33406
50,2,4,20,113,Kansas,McPherson County,28537
50,2,4,20,115,Kansas,Marion County,11950
50,2,4,20,117,Kansas,Marshall County,9722
50,2,4,20,119,Kansas,Meade County,4146
50,2,4,20,121,Kansas,Miami County,33680
50,2,4,20,123,Kansas,Mitchell County,6150
50,2,4,20,125,Kansas,Montgomery County,32120
50,2,4,20,127,Kansas,Morris County,5521
50,2,4,20,129,Kansas,Morton County,2667
50,2,4,20,131,Kansas,Nemaha County,10155
50,2,4,20,133,Kansas,Neosho County,15951
50,2,4,20,135,Kansas,Ness County,2840
50,2,4,20,137,Kansas,Norton County,5430
50,2,4,20,139,Kansas,Osage County,15941
50,2,4,20,141,Kansas,Osborne County,3475
50,2,4,20,143,Kansas,Ottawa County,5802
50,2,4,20,145,Kansas,Pawnee County,6562
50,2,4,20,147,Kansas,Phillips County,5317
50,2,4,20,149,Kansas,Pottawatomie County,24277
50,2,4,20,151,Kansas,Pratt County,9378
50,2,4,20,153,Kansas,Rawlins County,2508
50,2,4,20,155,Kansas,Reno County,62342
50,2,4,20,157,Kansas,Republic County,4664
50,2,4,20,159,Kansas,Rice County,9531
50,2,4,20,161,Kansas,Riley County,73703
50,2,4,20,163,Kansas,Rooks County,5013
50,2,4,20,165,Kansas,Rush County,3093
50,2,4,20,167,Kansas,Russell County,6907
50,2,4,20,169,Kansas,Saline County,54401
50,2,4,20,171,Kansas,Scott County,4897
50,2,4,20,173,Kansas,Sedgwick County,513607
50,2,4,20,175,Kansas,Seward County,21780
50,2,4,20,177,Kansas,Shawnee County,177499
50,2,4,20,179,Kansas,Sheridan County,2533
50,2,4,20,181,Kansas,Sherman County,5899
50,2,4,20,183,Kansas,Smith County,3603
50,2,4,20,185,Kansas,Stafford County,4178
50,2,4,20,187,Kansas,Stanton County,1987
50,2,4,20,189,Kansas,Stevens County,5559
50,2,4,20,191,Kansas,Sumner County,22996
50,2,4,20,193,Kansas,Thomas County,7711
50,2,4,20,195,Kansas,Trego County,2793
50,2,4,20,197,Kansas,Wabaunsee County,6899
50,2,4,20,199,Kansas,Wallace County,1503
50,2,4,20,201,Kansas,Washington County,5420
50,2,4,20,203,Kansas,Wichita County,2105
50,2,4,20,205,Kansas,Wilson County,8665
50,2,4,20,207,Kansas,Woodson County,3183
50,2,4,20,209,Kansas,Wyandotte County,165324
40,3,6,21,0,Kentucky,Kentucky,4468402
50,3,6,21,1,Kentucky,Adair County,19215
50,3,6,21,3,Kentucky,Allen County,21122
50,3,6,21,5,Kentucky,Anderson County,22663
50,3,6,21,7,Kentucky,Ballard County,7979
50,3,6,21,9,Kentucky,Barren County,44176
50,3,6,21,11,Kentucky,Bath County,12383
50,3,6,21,13,Kentucky,Bell County,26569
50,3,6,21,15,Kentucky,Boone County,131533
50,3,6,21,17,Kentucky,Bourbon County,20184
50,3,6,21,19,Kentucky,Boyd County,47240
50,3,6,21,21,Kentucky,Boyle County,30100
50,3,6,21,23,Kentucky,Bracken County,8239
50,3,6,21,25,Kentucky,Breathitt County,12726
50,3,6,21,27,Kentucky,Breckinridge County,20388
50,3,6,21,29,Kentucky,Bullitt County,81069
50,3,6,21,31,Kentucky,Butler County,12772
50,3,6,21,33,Kentucky,Caldwell County,12715
50,3,6,21,35,Kentucky,Calloway County,39135
50,3,6,21,37,Kentucky,Campbell County,93152
50,3,6,21,39,Kentucky,Carlisle County,4771
50,3,6,21,41,Kentucky,Carroll County,10737
50,3,6,21,43,Kentucky,Carter County,27004
50,3,6,21,45,Kentucky,Casey County,15888
50,3,6,21,47,Kentucky,Christian County,71671
50,3,6,21,49,Kentucky,Clark County,36249
50,3,6,21,51,Kentucky,Clay County,20105
50,3,6,21,53,Kentucky,Clinton County,10206
50,3,6,21,55,Kentucky,Crittenden County,8915
50,3,6,21,57,Kentucky,Cumberland County,6659
50,3,6,21,59,Kentucky,Daviess County,101104
50,3,6,21,61,Kentucky,Edmonson County,12274
50,3,6,21,63,Kentucky,Elliott County,7508
50,3,6,21,65,Kentucky,Estill County,14198
50,3,6,21,67,Kentucky,Fayette County,323780
50,3,6,21,69,Kentucky,Fleming County,14432
50,3,6,21,71,Kentucky,Floyd County,35845
50,3,6,21,73,Kentucky,Franklin County,50815
50,3,6,21,75,Kentucky,Fulton County,6120
50,3,6,21,77,Kentucky,Gallatin County,8832
50,3,6,21,79,Kentucky,Garrard County,17560
50,3,6,21,81,Kentucky,Grant County,25121
50,3,6,21,83,Kentucky,Graves County,37317
50,3,6,21,85,Kentucky,Grayson County,26321
50,3,6,21,87,Kentucky,Green County,11049
50,3,6,21,89,Kentucky,Greenup County,35268
50,3,6,21,91,Kentucky,Hancock County,8758
50,3,6,21,93,Kentucky,Hardin County,110356
50,3,6,21,95,Kentucky,Harlan County,26409
50,3,6,21,97,Kentucky,Harrison County,18778
50,3,6,21,99,Kentucky,Hart County,18906
50,3,6,21,101,Kentucky,Henderson County,45591
50,3,6,21,103,Kentucky,Henry County,16106
50,3,6,21,105,Kentucky,Hickman County,4421
50,3,6,21,107,Kentucky,Hopkins County,45068
50,3,6,21,109,Kentucky,Jackson County,13442
50,3,6,21,111,Kentucky,Jefferson County,770517
50,3,6,21,113,Kentucky,Jessamine County,53920
50,3,6,21,115,Kentucky,Johnson County,22386
50,3,6,21,117,Kentucky,Kenton County,166051
50,3,6,21,119,Kentucky,Knott County,15126
50,3,6,21,121,Kentucky,Knox County,31304
50,3,6,21,123,Kentucky,Larue County,14307
50,3,6,21,125,Kentucky,Laurel County,60669
50,3,6,21,127,Kentucky,Lawrence County,15571
50,3,6,21,129,Kentucky,Lee County,7033
50,3,6,21,131,Kentucky,Leslie County,10143
50,3,6,21,133,Kentucky,Letcher County,21899
50,3,6,21,135,Kentucky,Lewis County,13257
50,3,6,21,137,Kentucky,Lincoln County,24644
50,3,6,21,139,Kentucky,Livingston County,9242
50,3,6,21,141,Kentucky,Logan County,26989
50,3,6,21,143,Kentucky,Lyon County,8009
50,3,6,21,145,Kentucky,McCracken County,65346
50,3,6,21,147,Kentucky,McCreary County,17408
50,3,6,21,149,Kentucky,McLean County,9252
50,3,6,21,151,Kentucky,Madison County,92368
50,3,6,21,153,Kentucky,Magoffin County,12362
50,3,6,21,155,Kentucky,Marion County,19404
50,3,6,21,157,Kentucky,Marshall County,31191
50,3,6,21,159,Kentucky,Martin County,11323
50,3,6,21,161,Kentucky,Mason County,17150
50,3,6,21,163,Kentucky,Meade County,28715
50,3,6,21,165,Kentucky,Menifee County,6451
50,3,6,21,167,Kentucky,Mercer County,21774
50,3,6,21,169,Kentucky,Metcalfe County,10030
50,3,6,21,171,Kentucky,Monroe County,10718
50,3,6,21,173,Kentucky,Montgomery County,28203
50,3,6,21,175,Kentucky,Morgan County,13345
50,3,6,21,177,Kentucky,Muhlenberg County,30774
50,3,6,21,179,Kentucky,Nelson County,45851
50,3,6,21,181,Kentucky,Nicholas County,7166
50,3,6,21,183,Kentucky,Ohio County,24087
50,3,6,21,185,Kentucky,Oldham County,66470
50,3,6,21,187,Kentucky,Owen County,10880
50,3,6,21,189,Kentucky,Owsley County,4472
50,3,6,21,191,Kentucky,Pendleton County,14529
50,3,6,21,193,Kentucky,Perry County,26092
50,3,6,21,195,Kentucky,Pike County,58402
50,3,6,21,197,Kentucky,Powell County,12442
50,3,6,21,199,Kentucky,Pulaski County,64623
50,3,6,21,201,Kentucky,Robertson County,2135
50,3,6,21,203,Kentucky,Rockcastle County,16750
50,3,6,21,205,Kentucky,Rowan County,24583
50,3,6,21,207,Kentucky,Russell County,17821
50,3,6,21,209,Kentucky,Scott County,56031
50,3,6,21,211,Kentucky,Shelby County,48518
50,3,6,21,213,Kentucky,Simpson County,18529
50,3,6,21,215,Kentucky,Spencer County,18794
50,3,6,21,217,Kentucky,Taylor County,25549
50,3,6,21,219,Kentucky,Todd County,12311
50,3,6,21,221,Kentucky,Trigg County,14643
50,3,6,21,223,Kentucky,Trimble County,8515
50,3,6,21,225,Kentucky,Union County,14505
50,3,6,21,227,Kentucky,Warren County,131264
50,3,6,21,229,Kentucky,Washington County,12084
50,3,6,21,231,Kentucky,Wayne County,20468
50,3,6,21,233,Kentucky,Webster County,13111
50,3,6,21,235,Kentucky,Whitley County,36242
50,3,6,21,237,Kentucky,Wolfe County,7177
50,3,6,21,239,Kentucky,Woodford County,26533
40,3,7,22,0,Louisiana,Louisiana,4659978
50,3,7,22,1,Louisiana,Acadia Parish,62190
50,3,7,22,3,Louisiana,Allen Parish,25605
50,3,7,22,5,Louisiana,Ascension Parish,124672
50,3,7,22,7,Louisiana,Assumption Parish,22300
50,3,7,22,9,Louisiana,Avoyelles Parish,40462
50,3,7,22,11,Louisiana,Beauregard Parish,37253
50,3,7,22,13,Louisiana,Bienville Parish,13308
50,3,7,22,15,Louisiana,Bossier Parish,127185
50,3,7,22,17,Louisiana,Caddo Parish,242922
50,3,7,22,19,Louisiana,Calcasieu Parish,203112
50,3,7,22,21,Louisiana,Caldwell Parish,9960
50,3,7,22,23,Louisiana,Cameron Parish,6968
50,3,7,22,25,Louisiana,Catahoula Parish,9608
50,3,7,22,27,Louisiana,Claiborne Parish,15944
50,3,7,22,29,Louisiana,Concordia Parish,19572
50,3,7,22,31,Louisiana,De Soto Parish,27436
50,3,7,22,33,Louisiana,East Baton Rouge Parish,440956
50,3,7,22,35,Louisiana,East Carroll Parish,7037
50,3,7,22,37,Louisiana,East Feliciana Parish,19305
50,3,7,22,39,Louisiana,Evangeline Parish,33443
